-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
0.00000,0.00000
0.00000,0.00000
0.00000,0.00000
0.00000,0.00000
0.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
2.50000,-0.71429
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
-2.50000,-0.50000
